nombre,sexo,edad,clase,nivel,prompt_id,prompt
Aiden,masculino,35,soporte,6,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Amelia,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Aurora,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Amelia,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Amelia,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Amelia,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Clarisse,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Amelia,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Amelia,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Amelia,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Luz,femenino,25,soporte,6,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Luz,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Amelia,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Emilia,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Amelia,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Clarisse,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Amelia,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Amelia,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Luz,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Ember,femenino,25,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Amelia,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Ember,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Clarisse,femenino,25,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Ember,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Clarice,femenino,25,soporte,6,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Luz,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Luz,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Amelia,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Amelia,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Aiden,masculino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Amelia,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Amelia,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Emerson,masculino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Luz,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Aurora,femenino,25,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Clarisse,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Amelia,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Clarisse,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Amelia,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Ember,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Aiden,masculino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Luna,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Amelia,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Clarisse,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Clarisse,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Ember,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Amelia,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Amelia,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Amelia,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Luz,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Amelia,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Clarisse,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Clarisse,femenino,25,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
